t,ztfg,ztfr,ztfi,sim_id,num_detections,batch_id
44271.0,22.0,22.0,22.0,46,11,0
44240.0,22.0,22.0,22.0,47,11,0
44241.0,22.0,22.0,22.0,47,11,0
44242.0,22.0,22.0,22.0,47,11,0
44243.0,22.0,22.0,22.0,47,11,0
44244.0,22.0,22.0,22.0,47,11,0
44245.0,22.0,22.0,22.0,47,11,0
44246.0,22.0,22.0,22.0,47,11,0
44246.67608158396,22.0,22.0,22.0,47,11,0
44247.67608158396,22.0,22.0,22.0,47,11,0
44248.67608158396,22.0,22.0,22.0,47,11,0
44249.67608158396,20.906833999368587,20.730298298859026,20.928908723308915,47,11,0
44250.67608158396,21.075674193726275,20.369491543616025,20.3936424357633,47,11,0
44251.67608158396,22.0,21.007726667431537,21.07305885255902,47,11,0
44252.67608158396,22.0,21.914891953011246,21.098992173827448,47,11,0
44253.67608158396,22.0,22.0,21.81778670397355,47,11,0
44254.67608158396,22.0,22.0,22.0,47,11,0
44255.67608158396,22.0,22.0,22.0,47,11,0
44256.67608158396,22.0,22.0,22.0,47,11,0
44257.67608158396,22.0,22.0,22.0,47,11,0
44258.67608158396,22.0,22.0,22.0,47,11,0
44259.67608158396,22.0,22.0,22.0,47,11,0
44260.67608158396,22.0,22.0,22.0,47,11,0
44261.67608158396,22.0,22.0,22.0,47,11,0
44262.67608158396,22.0,22.0,22.0,47,11,0
44263.67608158396,22.0,22.0,22.0,47,11,0
44264.67608158396,22.0,22.0,22.0,47,11,0
44265.67608158396,22.0,22.0,22.0,47,11,0
44266.67608158396,22.0,22.0,22.0,47,11,0
44267.67608158396,22.0,22.0,22.0,47,11,0
44268.67608158396,22.0,22.0,22.0,47,11,0
44269.0,22.0,22.0,22.0,47,11,0
44270.0,22.0,22.0,22.0,47,11,0
44271.0,22.0,22.0,22.0,47,11,0
44240.0,22.0,22.0,22.0,48,11,0
44241.0,22.0,22.0,22.0,48,11,0
44242.0,22.0,22.0,22.0,48,11,0
44242.34877847551,22.0,22.0,22.0,48,11,0
44243.34877847551,22.0,22.0,22.0,48,11,0
44244.34877847551,22.0,22.0,22.0,48,11,0
44245.34877847551,20.713556330164906,20.398923736468788,20.851933788733962,48,11,0
44246.34877847551,21.583980793183574,20.30579764585951,20.365678808151088,48,11,0
44247.34877847551,22.0,20.75690425988236,20.62142830391869,48,11,0
44248.34877847551,22.0,21.573818044397374,21.376092716776526,48,11,0
44249.34877847551,22.0,22.0,21.402632335766047,48,11,0
44250.34877847551,22.0,22.0,22.0,48,11,0
44251.34877847551,22.0,22.0,22.0,48,11,0
44252.34877847551,22.0,22.0,22.0,48,11,0
44253.34877847551,22.0,22.0,22.0,48,11,0
44254.34877847551,22.0,22.0,22.0,48,11,0
44255.34877847551,22.0,22.0,22.0,48,11,0
44256.34877847551,22.0,22.0,22.0,48,11,0
44257.34877847551,22.0,22.0,22.0,48,11,0
44258.34877847551,22.0,22.0,22.0,48,11,0
44259.34877847551,22.0,22.0,22.0,48,11,0
44260.34877847551,22.0,22.0,22.0,48,11,0
44261.34877847551,22.0,22.0,22.0,48,11,0
44262.34877847551,22.0,22.0,22.0,48,11,0
44263.34877847551,22.0,22.0,22.0,48,11,0
44264.34877847551,22.0,22.0,22.0,48,11,0
44265.0,22.0,22.0,22.0,48,11,0
44266.0,22.0,22.0,22.0,48,11,0
44267.0,22.0,22.0,22.0,48,11,0
44268.0,22.0,22.0,22.0,48,11,0
44269.0,22.0,22.0,22.0,48,11,0
44270.0,22.0,22.0,22.0,48,11,0
44271.0,22.0,22.0,22.0,48,11,0
44240.0,22.0,22.0,22.0,49,9,0
44241.0,22.0,22.0,22.0,49,9,0
44242.0,22.0,22.0,22.0,49,9,0
44243.0,22.0,22.0,22.0,49,9,0
44243.92687134823,22.0,22.0,22.0,49,9,0
44244.92687134823,22.0,22.0,22.0,49,9,0
44245.92687134823,22.0,22.0,22.0,49,9,0
44246.92687134823,21.836846530323445,21.398224175492018,21.349486669963287,49,9,0
44247.92687134823,21.64288149782579,20.818491889042775,21.050612494110037,49,9,0
44248.92687134823,22.0,21.70747001970325,20.86315706022247,49,9,0
44249.92687134823,22.0,22.0,21.291488216418365,49,9,0
44250.92687134823,22.0,22.0,22.0,49,9,0
44251.92687134823,22.0,22.0,22.0,49,9,0
44252.92687134823,22.0,22.0,22.0,49,9,0
44253.92687134823,22.0,22.0,22.0,49,9,0
44254.92687134823,22.0,22.0,22.0,49,9,0
44255.92687134823,22.0,22.0,22.0,49,9,0
44256.92687134823,22.0,22.0,22.0,49,9,0
44257.92687134823,22.0,22.0,22.0,49,9,0
44258.92687134823,22.0,22.0,22.0,49,9,0
44259.92687134823,22.0,22.0,22.0,49,9,0
44260.92687134823,22.0,22.0,22.0,49,9,0
44261.92687134823,22.0,22.0,22.0,49,9,0
44262.92687134823,22.0,22.0,22.0,49,9,0
44263.92687134823,22.0,22.0,22.0,49,9,0
44264.92687134823,22.0,22.0,22.0,49,9,0
44265.92687134823,22.0,22.0,22.0,49,9,0
44266.0,22.0,22.0,22.0,49,9,0
44267.0,22.0,22.0,22.0,49,9,0
44268.0,22.0,22.0,22.0,49,9,0
44269.0,22.0,22.0,22.0,49,9,0
44270.0,22.0,22.0,22.0,49,9,0
44271.0,22.0,22.0,22.0,49,9,0
44240.0,22.0,22.0,22.0,50,15,0
44241.0,22.0,22.0,22.0,50,15,0
44242.0,22.0,22.0,22.0,50,15,0
44243.0,22.0,22.0,22.0,50,15,0
44244.0,22.0,22.0,22.0,50,15,0
44245.0,22.0,22.0,22.0,50,15,0
44245.137327925775,22.0,22.0,22.0,50,15,0
44246.137327925775,22.0,22.0,22.0,50,15,0
44247.137327925775,22.0,22.0,22.0,50,15,0
44248.137327925775,20.316673625413348,19.911846269771072,20.33175918507862,50,15,0
44249.137327925775,20.603849084490303,19.636900555535803,19.82902506734988,50,15,0
44250.137327925775,21.529980111827278,19.907269644187135,19.75050347206951,50,15,0
44251.137327925775,22.0,20.877009160941277,20.578180099753837,50,15,0
44252.137327925775,22.0,21.884525459024502,20.396751577404377,50,15,0
44253.137327925775,22.0,22.0,21.454628408012997,50,15,0
44254.137327925775,22.0,22.0,21.72679378413005,50,15,0
44255.137327925775,22.0,22.0,22.0,50,15,0
44256.137327925775,22.0,22.0,22.0,50,15,0
44257.137327925775,22.0,22.0,22.0,50,15,0
44258.137327925775,22.0,22.0,22.0,50,15,0
44259.137327925775,22.0,22.0,22.0,50,15,0
44260.137327925775,22.0,22.0,22.0,50,15,0
44261.137327925775,22.0,22.0,22.0,50,15,0
44262.137327925775,22.0,22.0,22.0,50,15,0
44263.137327925775,22.0,22.0,22.0,50,15,0
44264.137327925775,22.0,22.0,22.0,50,15,0
44265.137327925775,22.0,22.0,22.0,50,15,0
44266.137327925775,22.0,22.0,22.0,50,15,0
44267.137327925775,22.0,22.0,22.0,50,15,0
44268.0,22.0,22.0,22.0,50,15,0
44269.0,22.0,22.0,22.0,50,15,0
44270.0,22.0,22.0,22.0,50,15,0
44271.0,22.0,22.0,22.0,50,15,0
44240.0,22.0,22.0,22.0,51,15,0
44241.0,22.0,22.0,22.0,51,15,0
44242.0,22.0,22.0,22.0,51,15,0
44243.0,22.0,22.0,22.0,51,15,0
44244.0,22.0,22.0,22.0,51,15,0
44245.0,22.0,22.0,22.0,51,15,0
44245.71193044509,22.0,22.0,22.0,51,15,0
44246.71193044509,22.0,22.0,22.0,51,15,0
44247.71193044509,22.0,22.0,22.0,51,15,0
44248.71193044509,19.856843853229577,19.7318316937546,20.041240535218844,51,15,0
44249.71193044509,20.300896500833268,19.464670247409828,19.690160038809523,51,15,0
44250.71193044509,21.67224537532469,19.63429926708901,19.637939981685914,51,15,0
44251.71193044509,22.0,20.61262596261076,20.101497467262668,51,15,0
44252.71193044509,22.0,21.327423809464616,20.65655499526384,51,15,0
44253.71193044509,22.0,22.0,21.195584503093045,51,15,0
44254.71193044509,22.0,22.0,21.704641386647094,51,15,0
44255.71193044509,22.0,22.0,22.0,51,15,0
44256.71193044509,22.0,22.0,22.0,51,15,0
44257.71193044509,22.0,22.0,22.0,51,15,0
44258.71193044509,22.0,22.0,22.0,51,15,0
44259.71193044509,22.0,22.0,22.0,51,15,0
44260.71193044509,22.0,22.0,22.0,51,15,0
44261.71193044509,22.0,22.0,22.0,51,15,0
44262.71193044509,22.0,22.0,22.0,51,15,0
44263.71193044509,22.0,22.0,22.0,51,15,0
44264.71193044509,22.0,22.0,22.0,51,15,0
44265.71193044509,22.0,22.0,22.0,51,15,0
44266.71193044509,22.0,22.0,22.0,51,15,0
44267.71193044509,22.0,22.0,22.0,51,15,0
44268.0,22.0,22.0,22.0,51,15,0
44269.0,22.0,22.0,22.0,51,15,0
44270.0,22.0,22.0,22.0,51,15,0
44271.0,22.0,22.0,22.0,51,15,0
44240.0,22.0,22.0,22.0,52,7,0
44241.0,22.0,22.0,22.0,52,7,0
44242.0,22.0,22.0,22.0,52,7,0
44243.0,22.0,22.0,22.0,52,7,0
44244.0,22.0,22.0,22.0,52,7,0
44245.0,22.0,22.0,22.0,52,7,0
44245.64114134406,22.0,22.0,22.0,52,7,0
44246.64114134406,22.0,22.0,22.0,52,7,0
44247.64114134406,22.0,22.0,22.0,52,7,0
44248.64114134406,21.415857465636154,21.770289836175863,22.01211261450983,52,7,0
44249.64114134406,22.21946852920699,21.202061593293028,20.967538628796902,52,7,0
44250.64114134406,22.0,21.511079914153136,21.383094315431048,52,7,0
44251.64114134406,22.0,22.0,21.771494599263118,52,7,0
44252.64114134406,22.0,22.0,22.0,52,7,0
44253.64114134406,22.0,22.0,22.0,52,7,0
44254.64114134406,22.0,22.0,22.0,52,7,0
44255.64114134406,22.0,22.0,22.0,52,7,0
44256.64114134406,22.0,22.0,22.0,52,7,0
44257.64114134406,22.0,22.0,22.0,52,7,0
44258.64114134406,22.0,22.0,22.0,52,7,0
44259.64114134406,22.0,22.0,22.0,52,7,0
44260.64114134406,22.0,22.0,22.0,52,7,0
44261.64114134406,22.0,22.0,22.0,52,7,0
44262.64114134406,22.0,22.0,22.0,52,7,0
44263.64114134406,22.0,22.0,22.0,52,7,0
44264.64114134406,22.0,22.0,22.0,52,7,0
44265.64114134406,22.0,22.0,22.0,52,7,0
44266.64114134406,22.0,22.0,22.0,52,7,0
44267.64114134406,22.0,22.0,22.0,52,7,0
44268.0,22.0,22.0,22.0,52,7,0
44269.0,22.0,22.0,22.0,52,7,0
44270.0,22.0,22.0,22.0,52,7,0
44271.0,22.0,22.0,22.0,52,7,0
44240.0,22.0,22.0,22.0,53,7,0
44241.0,22.0,22.0,22.0,53,7,0
44241.04229933891,22.0,22.0,22.0,53,7,0
44242.04229933891,22.0,22.0,22.0,53,7,0
44243.04229933891,22.0,22.0,22.0,53,7,0
44244.04229933891,21.634450554517272,21.06876041284787,21.972439696149955,53,7,0
44245.04229933891,22.051625547173256,21.176352410430805,20.850077133548773,53,7,0
44246.04229933891,22.0,21.77605355525528,21.446114991809736,53,7,0
44247.04229933891,22.0,22.0,22.087283985682603,53,7,0
44248.04229933891,22.0,22.0,22.0,53,7,0
44249.04229933891,22.0,22.0,22.0,53,7,0
44250.04229933891,22.0,22.0,22.0,53,7,0
44251.04229933891,22.0,22.0,22.0,53,7,0
44252.04229933891,22.0,22.0,22.0,53,7,0
44253.04229933891,22.0,22.0,22.0,53,7,0
44254.04229933891,22.0,22.0,22.0,53,7,0
44255.04229933891,22.0,22.0,22.0,53,7,0
44256.04229933891,22.0,22.0,22.0,53,7,0
44257.04229933891,22.0,22.0,22.0,53,7,0
44258.04229933891,22.0,22.0,22.0,53,7,0
44259.04229933891,22.0,22.0,22.0,53,7,0
44260.04229933891,22.0,22.0,22.0,53,7,0
44261.04229933891,22.0,22.0,22.0,53,7,0
44262.04229933891,22.0,22.0,22.0,53,7,0
44263.04229933891,22.0,22.0,22.0,53,7,0
44264.0,22.0,22.0,22.0,53,7,0
44265.0,22.0,22.0,22.0,53,7,0
44266.0,22.0,22.0,22.0,53,7,0
44267.0,22.0,22.0,22.0,53,7,0
44268.0,22.0,22.0,22.0,53,7,0
44269.0,22.0,22.0,22.0,53,7,0
44270.0,22.0,22.0,22.0,53,7,0
44271.0,22.0,22.0,22.0,53,7,0
44240.0,22.0,22.0,22.0,54,8,0
44240.65619278922,22.0,22.0,22.0,54,8,0
44241.65619278922,22.0,22.0,22.0,54,8,0
44242.65619278922,22.0,22.0,22.0,54,8,0
44243.65619278922,21.83050556671546,21.563606847936555,22.28672869724144,54,8,0
44244.65619278922,21.978241095113013,21.005900288796653,20.976963241551637,54,8,0
44245.65619278922,22.0,21.818809745787334,21.1273390416952,54,8,0
44246.65619278922,22.0,22.0,21.794777973611705,54,8,0
44247.65619278922,22.0,22.0,22.0,54,8,0
44248.65619278922,22.0,22.0,22.0,54,8,0
44249.65619278922,22.0,22.0,22.0,54,8,0
44250.65619278922,22.0,22.0,22.0,54,8,0
44251.65619278922,22.0,22.0,22.0,54,8,0
44252.65619278922,22.0,22.0,22.0,54,8,0
44253.65619278922,22.0,22.0,22.0,54,8,0
44254.65619278922,22.0,22.0,22.0,54,8,0
44255.65619278922,22.0,22.0,22.0,54,8,0
44256.65619278922,22.0,22.0,22.0,54,8,0
44257.65619278922,22.0,22.0,22.0,54,8,0
44258.65619278922,22.0,22.0,22.0,54,8,0
44259.65619278922,22.0,22.0,22.0,54,8,0
44260.65619278922,22.0,22.0,22.0,54,8,0
44261.65619278922,22.0,22.0,22.0,54,8,0
44262.65619278922,22.0,22.0,22.0,54,8,0
44263.0,22.0,22.0,22.0,54,8,0
44264.0,22.0,22.0,22.0,54,8,0
44265.0,22.0,22.0,22.0,54,8,0
44266.0,22.0,22.0,22.0,54,8,0
44267.0,22.0,22.0,22.0,54,8,0
44268.0,22.0,22.0,22.0,54,8,0
44269.0,22.0,22.0,22.0,54,8,0
44270.0,22.0,22.0,22.0,54,8,0
44271.0,22.0,22.0,22.0,54,8,0
44240.0,22.0,22.0,22.0,55,16,0
44241.0,22.0,22.0,22.0,55,16,0
44242.0,22.0,22.0,22.0,55,16,0
44243.0,22.0,22.0,22.0,55,16,0
44244.0,22.0,22.0,22.0,55,16,0
44245.0,22.0,22.0,22.0,55,16,0
44246.0,22.0,22.0,22.0,55,16,0
44246.553412565474,22.0,22.0,22.0,55,16,0
44247.553412565474,22.0,22.0,22.0,55,16,0
44248.553412565474,22.0,22.0,22.0,55,16,0
44249.553412565474,19.305285606730866,19.220491767919285,19.533442334806658,55,16,0
44250.553412565474,19.750989888860374,18.96276052867022,19.04952910017902,55,16,0
44251.553412565474,20.74645437452787,19.49636689063266,19.049302539663422,55,16,0
44252.553412565474,22.0,20.03923481175994,19.54196875726476,55,16,0
44253.553412565474,22.0,21.089792957104283,20.165849031789218,55,16,0
44254.553412565474,22.0,22.09313208803162,21.087724475262473,55,16,0
44255.553412565474,22.0,22.0,21.27503966420898,55,16,0
44256.553412565474,22.0,22.0,21.68465661049168,55,16,0
44257.553412565474,22.0,22.0,22.0,55,16,0
44258.553412565474,22.0,22.0,22.0,55,16,0
44259.553412565474,22.0,22.0,22.0,55,16,0
44260.553412565474,22.0,22.0,22.0,55,16,0
44261.553412565474,22.0,22.0,22.0,55,16,0
44262.553412565474,22.0,22.0,22.0,55,16,0
44263.553412565474,22.0,22.0,22.0,55,16,0
44264.553412565474,22.0,22.0,22.0,55,16,0
44265.553412565474,22.0,22.0,22.0,55,16,0
44266.553412565474,22.0,22.0,22.0,55,16,0
44267.553412565474,22.0,22.0,22.0,55,16,0
44268.553412565474,22.0,22.0,22.0,55,16,0
44269.0,22.0,22.0,22.0,55,16,0
44270.0,22.0,22.0,22.0,55,16,0
44271.0,22.0,22.0,22.0,55,16,0
44240.0,22.0,22.0,22.0,56,14,0
44241.0,22.0,22.0,22.0,56,14,0
44242.0,22.0,22.0,22.0,56,14,0
44243.0,22.0,22.0,22.0,56,14,0
44244.0,22.0,22.0,22.0,56,14,0
44245.0,22.0,22.0,22.0,56,14,0
44246.0,22.0,22.0,22.0,56,14,0
44247.0,22.0,22.0,22.0,56,14,0
44247.110419551514,22.0,22.0,22.0,56,14,0
44248.110419551514,22.0,22.0,22.0,56,14,0
44249.110419551514,22.0,22.0,22.0,56,14,0
44250.110419551514,20.267909673743134,19.923380032057306,20.067660321280634,56,14,0
44251.110419551514,20.526649086858704,19.741324082999203,20.07120934460078,56,14,0
44252.110419551514,21.475357834973206,20.270183829168865,20.01305795264574,56,14,0
44253.110419551514,22.0,20.659298023984707,20.19483135351054,56,14,0
44254.110419551514,22.0,21.929716002889347,20.750979219409277,56,14,0
44255.110419551514,22.0,22.0,21.50881867389089,56,14,0
44256.110419551514,22.0,22.0,22.0,56,14,0
44257.110419551514,22.0,22.0,22.0,56,14,0
44258.110419551514,22.0,22.0,22.0,56,14,0
44259.110419551514,22.0,22.0,22.0,56,14,0
44260.110419551514,22.0,22.0,22.0,56,14,0
44261.110419551514,22.0,22.0,22.0,56,14,0
44262.110419551514,22.0,22.0,22.0,56,14,0
44263.110419551514,22.0,22.0,22.0,56,14,0
44264.110419551514,22.0,22.0,22.0,56,14,0
44265.110419551514,22.0,22.0,22.0,56,14,0
44266.110419551514,22.0,22.0,22.0,56,14,0
44267.110419551514,22.0,22.0,22.0,56,14,0
44268.110419551514,22.0,22.0,22.0,56,14,0
44269.110419551514,22.0,22.0,22.0,56,14,0
44270.0,22.0,22.0,22.0,56,14,0
44271.0,22.0,22.0,22.0,56,14,0
44240.0,22.0,22.0,22.0,57,6,0
44241.0,22.0,22.0,22.0,57,6,0
44242.0,22.0,22.0,22.0,57,6,0
44242.570067775545,22.0,22.0,22.0,57,6,0
44243.570067775545,22.0,22.0,22.0,57,6,0
44244.570067775545,22.0,22.0,22.0,57,6,0
44245.570067775545,21.742817253280187,21.923519566911995,22.0,57,6,0
44246.570067775545,22.0,21.4029678907422,21.259162735897803,57,6,0
44247.570067775545,22.0,21.709166885102253,21.454630487560514,57,6,0
44248.570067775545,22.0,22.0,22.0,57,6,0
44249.570067775545,22.0,22.0,22.0,57,6,0
44250.570067775545,22.0,22.0,22.0,57,6,0
44251.570067775545,22.0,22.0,22.0,57,6,0
44252.570067775545,22.0,22.0,22.0,57,6,0
44253.570067775545,22.0,22.0,22.0,57,6,0
44254.570067775545,22.0,22.0,22.0,57,6,0
44255.570067775545,22.0,22.0,22.0,57,6,0
44256.570067775545,22.0,22.0,22.0,57,6,0
44257.570067775545,22.0,22.0,22.0,57,6,0
44258.570067775545,22.0,22.0,22.0,57,6,0
44259.570067775545,22.0,22.0,22.0,57,6,0
44260.570067775545,22.0,22.0,22.0,57,6,0
44261.570067775545,22.0,22.0,22.0,57,6,0
44262.570067775545,22.0,22.0,22.0,57,6,0
44263.570067775545,22.0,22.0,22.0,57,6,0
44264.570067775545,22.0,22.0,22.0,57,6,0
44265.0,22.0,22.0,22.0,57,6,0
44266.0,22.0,22.0,22.0,57,6,0
44267.0,22.0,22.0,22.0,57,6,0
44268.0,22.0,22.0,22.0,57,6,0
44269.0,22.0,22.0,22.0,57,6,0
44270.0,22.0,22.0,22.0,57,6,0
44271.0,22.0,22.0,22.0,57,6,0
44240.0,22.0,22.0,22.0,58,9,0
44241.0,22.0,22.0,22.0,58,9,0
44242.0,22.0,22.0,22.0,58,9,0
44243.0,22.0,22.0,22.0,58,9,0
44243.920451124824,22.0,22.0,22.0,58,9,0
44244.920451124824,22.0,22.0,22.0,58,9,0
44245.920451124824,22.0,22.0,22.0,58,9,0
44246.920451124824,21.189656325595546,21.004952841925856,21.417390044345304,58,9,0
44247.920451124824,21.93551287263381,20.924024881783488,21.422985414488675,58,9,0
44248.920451124824,22.0,21.240426825920224,21.080128636612056,58,9,0
44249.920451124824,22.0,22.0,21.535945314136814,58,9,0
44250.920451124824,22.0,22.0,22.25080082914231,58,9,0
44251.920451124824,22.0,22.0,22.0,58,9,0
44252.920451124824,22.0,22.0,22.0,58,9,0
44253.920451124824,22.0,22.0,22.0,58,9,0
44254.920451124824,22.0,22.0,22.0,58,9,0
44255.920451124824,22.0,22.0,22.0,58,9,0
44256.920451124824,22.0,22.0,22.0,58,9,0
44257.920451124824,22.0,22.0,22.0,58,9,0
44258.920451124824,22.0,22.0,22.0,58,9,0
44259.920451124824,22.0,22.0,22.0,58,9,0
44260.920451124824,22.0,22.0,22.0,58,9,0
44261.920451124824,22.0,22.0,22.0,58,9,0
44262.920451124824,22.0,22.0,22.0,58,9,0
44263.920451124824,22.0,22.0,22.0,58,9,0
44264.920451124824,22.0,22.0,22.0,58,9,0
44265.920451124824,22.0,22.0,22.0,58,9,0
44266.0,22.0,22.0,22.0,58,9,0
44267.0,22.0,22.0,22.0,58,9,0
44268.0,22.0,22.0,22.0,58,9,0
44269.0,22.0,22.0,22.0,58,9,0
44270.0,22.0,22.0,22.0,58,9,0
44271.0,22.0,22.0,22.0,58,9,0
44240.0,22.0,22.0,22.0,59,10,0
44241.0,22.0,22.0,22.0,59,10,0
44242.0,22.0,22.0,22.0,59,10,0
44242.074930632516,22.0,22.0,22.0,59,10,0
44243.074930632516,22.0,22.0,22.0,59,10,0
44244.074930632516,22.0,22.0,22.0,59,10,0
44245.074930632516,21.28688623178314,20.895465131009697,21.265530451637716,59,10,0
44246.074930632516,21.271555570131508,20.72950452050894,20.768090009001053,59,10,0
44247.074930632516,22.0,21.39258906706336,20.889161313235203,59,10,0
44248.074930632516,22.0,21.71344868309973,21.031721777571544,59,10,0
44249.074930632516,22.0,22.0,22.082677172712028,59,10,0
44250.074930632516,22.0,22.0,22.0,59,10,0
44251.074930632516,22.0,22.0,22.0,59,10,0
44252.074930632516,22.0,22.0,22.0,59,10,0
44253.074930632516,22.0,22.0,22.0,59,10,0
44254.074930632516,22.0,22.0,22.0,59,10,0
44255.074930632516,22.0,22.0,22.0,59,10,0
44256.074930632516,22.0,22.0,22.0,59,10,0
44257.074930632516,22.0,22.0,22.0,59,10,0
44258.074930632516,22.0,22.0,22.0,59,10,0
44259.074930632516,22.0,22.0,22.0,59,10,0
44260.074930632516,22.0,22.0,22.0,59,10,0
44261.074930632516,22.0,22.0,22.0,59,10,0
44262.074930632516,22.0,22.0,22.0,59,10,0
44263.074930632516,22.0,22.0,22.0,59,10,0
44264.074930632516,22.0,22.0,22.0,59,10,0
44265.0,22.0,22.0,22.0,59,10,0
44266.0,22.0,22.0,22.0,59,10,0
44267.0,22.0,22.0,22.0,59,10,0
44268.0,22.0,22.0,22.0,59,10,0
44269.0,22.0,22.0,22.0,59,10,0
44270.0,22.0,22.0,22.0,59,10,0
44271.0,22.0,22.0,22.0,59,10,0
44240.0,22.0,22.0,22.0,60,6,0
44241.0,22.0,22.0,22.0,60,6,0
44242.0,22.0,22.0,22.0,60,6,0
44242.026912748835,22.0,22.0,22.0,60,6,0
44243.026912748835,22.0,22.0,22.0,60,6,0
44244.026912748835,22.0,22.0,22.0,60,6,0
44245.026912748835,21.604156555423124,21.69534435592466,22.0,60,6,0
44246.026912748835,22.0,21.73187213515199,21.78957219980117,60,6,0
44247.026912748835,22.0,21.6686071976808,21.39709563745652,60,6,0
44248.026912748835,22.0,22.0,22.048479878893346,60,6,0
44249.026912748835,22.0,22.0,22.0,60,6,0
44250.026912748835,22.0,22.0,22.0,60,6,0
44251.026912748835,22.0,22.0,22.0,60,6,0
44252.026912748835,22.0,22.0,22.0,60,6,0
44253.026912748835,22.0,22.0,22.0,60,6,0
44254.026912748835,22.0,22.0,22.0,60,6,0
44255.026912748835,22.0,22.0,22.0,60,6,0
44256.026912748835,22.0,22.0,22.0,60,6,0
44257.026912748835,22.0,22.0,22.0,60,6,0
44258.026912748835,22.0,22.0,22.0,60,6,0
44259.026912748835,22.0,22.0,22.0,60,6,0
44260.026912748835,22.0,22.0,22.0,60,6,0
44261.026912748835,22.0,22.0,22.0,60,6,0
44262.026912748835,22.0,22.0,22.0,60,6,0
44263.026912748835,22.0,22.0,22.0,60,6,0
44264.026912748835,22.0,22.0,22.0,60,6,0
44265.0,22.0,22.0,22.0,60,6,0
44266.0,22.0,22.0,22.0,60,6,0
44267.0,22.0,22.0,22.0,60,6,0
44268.0,22.0,22.0,22.0,60,6,0
44269.0,22.0,22.0,22.0,60,6,0
44270.0,22.0,22.0,22.0,60,6,0
44271.0,22.0,22.0,22.0,60,6,0
44240.0,22.0,22.0,22.0,61,8,0
44241.0,22.0,22.0,22.0,61,8,0
44242.0,22.0,22.0,22.0,61,8,0
44243.0,22.0,22.0,22.0,61,8,0
44244.0,22.0,22.0,22.0,61,8,0
44245.0,22.0,22.0,22.0,61,8,0
44245.84651147187,22.0,22.0,22.0,61,8,0
44246.84651147187,22.0,22.0,22.0,61,8,0
44247.84651147187,22.0,22.0,22.0,61,8,0
44248.84651147187,20.876741334484148,21.315945128754034,21.255523483595674,61,8,0
44249.84651147187,22.174359930099637,21.127445863098217,21.40889102490537,61,8,0
44250.84651147187,22.0,21.608730113410797,21.022774684194374,61,8,0
44251.84651147187,22.0,22.0,21.489176921409495,61,8,0
44252.84651147187,22.0,22.0,22.0,61,8,0
44253.84651147187,22.0,22.0,22.0,61,8,0
44254.84651147187,22.0,22.0,22.0,61,8,0
44255.84651147187,22.0,22.0,22.0,61,8,0
44256.84651147187,22.0,22.0,22.0,61,8,0
44257.84651147187,22.0,22.0,22.0,61,8,0
44258.84651147187,22.0,22.0,22.0,61,8,0
44259.84651147187,22.0,22.0,22.0,61,8,0
44260.84651147187,22.0,22.0,22.0,61,8,0
44261.84651147187,22.0,22.0,22.0,61,8,0
44262.84651147187,22.0,22.0,22.0,61,8,0
44263.84651147187,22.0,22.0,22.0,61,8,0
44264.84651147187,22.0,22.0,22.0,61,8,0
44265.84651147187,22.0,22.0,22.0,61,8,0
44266.84651147187,22.0,22.0,22.0,61,8,0
44267.84651147187,22.0,22.0,22.0,61,8,0
44268.0,22.0,22.0,22.0,61,8,0
44269.0,22.0,22.0,22.0,61,8,0
44270.0,22.0,22.0,22.0,61,8,0
44271.0,22.0,22.0,22.0,61,8,0
44240.0,22.0,22.0,22.0,62,13,0
44241.0,22.0,22.0,22.0,62,13,0
44242.0,22.0,22.0,22.0,62,13,0
44243.0,22.0,22.0,22.0,62,13,0
44244.0,22.0,22.0,22.0,62,13,0
44245.0,22.0,22.0,22.0,62,13,0
44246.0,22.0,22.0,22.0,62,13,0
44246.16376285772,22.0,22.0,22.0,62,13,0
44247.16376285772,22.0,22.0,22.0,62,13,0
44248.16376285772,22.0,22.0,22.0,62,13,0
44249.16376285772,20.160256872740625,19.946288395652363,20.59248136699567,62,13,0
44250.16376285772,20.842627324552407,20.043877304759626,19.94482778851541,62,13,0
44251.16376285772,21.992242241200596,20.468502918241605,20.071174224059813,62,13,0
44252.16376285772,22.0,21.140936669976497,20.69761023291889,62,13,0
44253.16376285772,22.0,22.160965225965736,20.5589785927071,62,13,0
44254.16376285772,22.0,22.0,21.704142864155763,62,13,0
44255.16376285772,22.0,22.0,22.0,62,13,0
44256.16376285772,22.0,22.0,22.0,62,13,0
44257.16376285772,22.0,22.0,22.0,62,13,0
44258.16376285772,22.0,22.0,22.0,62,13,0
44259.16376285772,22.0,22.0,22.0,62,13,0
44260.16376285772,22.0,22.0,22.0,62,13,0
44261.16376285772,22.0,22.0,22.0,62,13,0
44262.16376285772,22.0,22.0,22.0,62,13,0
44263.16376285772,22.0,22.0,22.0,62,13,0
44264.16376285772,22.0,22.0,22.0,62,13,0
44265.16376285772,22.0,22.0,22.0,62,13,0
44266.16376285772,22.0,22.0,22.0,62,13,0
44267.16376285772,22.0,22.0,22.0,62,13,0
44268.16376285772,22.0,22.0,22.0,62,13,0
44269.0,22.0,22.0,22.0,62,13,0
44270.0,22.0,22.0,22.0,62,13,0
